CustomerID,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,CLTV
1401-FTHFQ,Male,0,1,1,23,1,0,0,0,0,0,0,0,0,One year,1,Credit card (automatic),20.0,445.3,0,2170
0254-FNMCI,Female,0,0,0,72,1,0,Fiber optic,1,1,1,1,1,1,Two year,1,Electronic check,109.9,7624.2,0,5234
1848-LBZHY,Female,0,1,0,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),50.3,355.1,0,2547
8118-TJAFG,Male,0,1,1,9,1,0,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Electronic check,101.5,906.85,0,2757
5429-LWCMV,Female,0,0,0,12,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.15,1057.55,0,4041
7298-IZWLY,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.4,19.4,0,2742
9758-MFWGD,Female,1,1,1,48,0,0,DSL,0,1,0,0,0,0,One year,0,Bank transfer (automatic),29.9,1388.75,0,2617
3955-JBZZM,Male,0,0,0,20,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.8,1641.3,0,2317
4815-TUMEQ,Female,0,0,0,10,1,0,0,0,0,0,0,0,0,One year,1,Mailed check,19.3,185.2,0,4190
9909-IDLEK,Male,0,1,1,20,1,1,Fiber optic,0,1,0,1,1,0,Month-to-month,0,Mailed check,96.8,1826.7,0,3222
4092-OFQZS,Male,0,1,0,20,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.65,417.5,0,4147
1561-BWHIN,Male,0,1,1,19,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,19.8,344.5,0,4464
9927-DSWDF,Male,0,1,0,22,1,0,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,104.6,2180.55,0,2429
9500-LTVBP,Female,0,0,0,35,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Credit card (automatic),80.05,2835.9,0,3999
7252-NTGSS,Female,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.15,45.15,0,4131
8149-AIQCG,Male,0,0,0,39,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.15,2730.85,0,3271
1360-JYXKQ,Female,1,1,0,54,1,0,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,99.1,5437.1,0,4118
0899-WZRSD,Male,0,0,0,56,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Mailed check,105.35,5794.45,0,5680
3255-GRXMG,Male,0,0,1,18,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),45.65,747.2,0,4403
4828-FAZPK,Female,0,1,1,16,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),79.95,1267.95,0,3855
6094-ZIVKX,Female,0,0,0,68,1,0,DSL,1,0,1,0,0,0,One year,1,Credit card (automatic),54.45,3674.95,0,6309
6925-BAYGL,Female,1,1,0,53,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.1,1275.6,0,5295
3262-EIDHV,Female,0,1,1,72,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),84.7,5893.9,0,6375
7354-OIJLX,Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.85,724.65,0,5212
1376-HHBDV,Female,0,0,0,30,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,48.8,1536.75,0,4864
6133-OZILE,Female,0,0,0,18,0,0,DSL,0,0,1,1,0,0,Month-to-month,1,Electronic check,35.2,607.3,0,5381
4135-FRWKJ,Female,1,1,1,55,1,1,DSL,1,0,1,1,1,0,One year,0,Electronic check,76.25,4154.55,0,4319
6551-ZCOTS,Male,1,0,0,33,1,1,0,0,0,0,0,0,0,One year,1,Bank transfer (automatic),24.9,847.8,0,5756
7191-ADRGF,Male,0,1,0,44,0,0,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),54.3,2390.45,0,3222
5018-LXQQG,Female,0,1,1,30,1,0,DSL,1,0,0,1,0,1,Month-to-month,0,Bank transfer (automatic),66.3,1923.5,0,4631
6892-BOGQE,Female,0,1,0,71,1,0,0,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),20.9,1493.2,0,4030
1746-TGTWV,Male,0,1,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),75.35,75.35,0,3514
5995-SNNEW,Male,1,1,0,23,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.45,2184.85,0,5883
8050-WYBND,Female,0,0,1,22,0,0,DSL,0,0,1,0,1,1,One year,1,Credit card (automatic),49.45,1031.4,0,5941
2821-WARNZ,Female,0,0,1,49,1,0,0,0,0,0,0,0,0,One year,0,Credit card (automatic),19.45,921.3,0,4170
4879-GZLFH,Female,0,1,1,42,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,92.15,3875.4,0,5697
8314-HTWVE,Female,0,1,1,7,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,19.85,144.15,0,3973
9402-ROUMJ,Female,0,1,1,67,1,1,Fiber optic,1,0,1,1,0,1,One year,1,Bank transfer (automatic),100.25,6689.0,0,5588
2507-QZPQS,Male,0,0,0,15,1,1,Fiber optic,0,1,0,1,0,1,Month-to-month,0,Electronic check,95.7,1451.1,0,4999
7159-NOKYQ,Male,0,1,0,67,1,1,Fiber optic,0,1,1,0,0,1,Two year,1,Electronic check,93.15,6368.2,0,4001
5707-ZMDJP,Male,0,1,1,53,1,0,DSL,1,1,0,1,1,0,Two year,1,Mailed check,69.7,3729.6,0,4590
8779-YIQQA,Male,0,1,1,21,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,19.8,350.1,0,3243
7136-IHZJA,Female,0,1,1,40,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Mailed check,71.35,2847.2,0,5807
8966-OIQHG,Female,0,1,1,22,1,0,0,0,0,0,0,0,0,One year,0,Bank transfer (automatic),20.75,452.35,0,2258
7074-STDCN,Male,0,0,0,39,0,0,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,40.6,1494.5,0,4436
8739-QOTTN,Female,0,1,0,2,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.35,41.85,0,5761
1399-OUPJN,Female,0,1,1,57,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),19.75,1272.05,0,4235
0277-BKSQP,Male,0,1,1,8,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,54.4,475.1,0,4854
5774-XZTQC,Female,0,1,1,7,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.45,150.75,0,4484
2676-SSLTO,Male,0,0,0,49,1,1,DSL,0,0,0,1,1,0,Two year,1,Bank transfer (automatic),66.15,3199.0,0,6138
6266-QHOJZ,Female,0,0,0,65,1,1,Fiber optic,1,1,0,1,0,0,One year,1,Electronic check,89.85,5844.65,0,6421
7269-JISCY,Female,0,0,0,55,1,0,DSL,0,0,0,0,0,0,One year,0,Bank transfer (automatic),45.05,2462.6,0,4055
0363-SVHYR,Male,0,1,1,71,1,1,DSL,1,1,1,1,1,1,Two year,0,Bank transfer (automatic),86.85,6263.8,0,6452
8547-NSBBO,Male,0,0,0,35,1,1,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Mailed check,96.75,3403.4,0,5154
6591-QGOYB,Male,0,0,0,17,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Bank transfer (automatic),106.65,1672.1,0,2754
9070-BCKQP,Female,0,1,0,72,1,1,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),110.15,7881.2,0,4498
6421-SZVEM,Female,0,1,1,28,1,0,Fiber optic,1,0,0,0,0,1,One year,1,Bank transfer (automatic),82.85,2320.8,0,5802
1328-EUZHC,Female,0,1,0,18,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.1,370.5,0,4329
8878-RYUKI,Female,0,0,0,52,1,0,DSL,0,0,1,0,0,1,Month-to-month,1,Electronic check,59.45,3043.7,0,6107
9633-DENPU,Female,0,1,0,47,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),58.6,2723.4,0,2613
7811-JIVPF,Female,0,0,0,23,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),49.7,1081.25,0,4790
7113-HIPFI,Male,0,1,1,66,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,65.85,4097.05,0,5500
8541-QVFKM,Female,0,0,0,8,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.5,632.2,0,5777
9258-CNWAC,Female,0,1,1,71,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),113.65,8166.8,0,6208
5371-VYLSX,Female,1,0,0,50,1,1,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,83.4,4113.7,0,4977
6374-AFWOX,Male,0,1,0,46,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,65.65,3047.15,0,2680
5317-FLPJF,Female,0,0,0,66,0,0,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),61.35,4193.4,0,4824
7621-VPNET,Female,0,1,0,42,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Credit card (automatic),85.9,3729.75,0,2219
6034-YMTOB,Female,0,0,0,5,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Mailed check,75.65,399.45,0,2296
4903-CNOZC,Male,0,0,0,29,1,1,DSL,0,1,1,0,0,1,One year,0,Credit card (automatic),70.9,1964.6,0,2064
4353-HYOJD,Female,0,1,1,27,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,49.85,1336.15,0,5580
7267-FRMJW,Female,0,1,1,25,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.1,486.05,0,5306
4188-FRABG,Male,0,1,0,57,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,103.05,5925.75,0,5586
4128-ETESU,Female,1,1,0,47,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,99.7,4747.2,0,4787
0620-DLSLK,Female,0,0,0,13,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,81.9,1028.9,0,2054
3850-OKINF,Male,0,1,1,71,1,1,DSL,1,0,0,0,1,0,One year,1,Electronic check,66.2,4692.55,0,4756
1156-ZFYDO,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.75,19.75,0,3666
3295-YVUSR,Male,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,72.6,154.3,0,5098
8016-NCFVO,Male,1,0,0,55,1,1,Fiber optic,1,1,1,1,1,1,Month-to-month,1,Electronic check,116.5,6382.55,0,4222
4119-ZYPZY,Male,1,0,0,71,1,1,Fiber optic,0,1,0,1,1,1,Two year,1,Electronic check,106.8,7623.2,0,6423
5549-ZGHFB,Male,0,1,1,50,1,1,0,0,0,0,0,0,0,Two year,0,Mailed check,24.95,1261.45,0,6019
7577-SWIFR,Male,0,0,0,1,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.25,89.25,0,5579
0303-WMMRN,Male,0,0,0,5,1,0,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.25,86.05,0,3056
6408-OTUBZ,Female,0,0,0,66,1,1,Fiber optic,1,1,1,1,1,0,One year,1,Bank transfer (automatic),104.55,6779.05,0,4494
5204-HMGYF,Female,0,1,1,49,1,0,DSL,1,1,1,1,1,1,One year,1,Mailed check,87.2,4345.0,0,4567
1078-TDCRN,Female,1,1,0,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,30.75,82.85,0,4133
3727-OVPRY,Male,0,1,1,66,1,1,0,0,0,0,0,0,0,One year,1,Credit card (automatic),25.7,1714.55,0,5517
3797-FKOGQ,Male,0,0,1,11,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,86.2,893.2,0,3157
7622-NXQZR,Male,0,0,0,28,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card (automatic),30.1,810.85,0,2653
6196-HBOBZ,Male,0,1,0,65,1,1,Fiber optic,1,1,1,0,1,0,Two year,1,Electronic check,99.35,6347.55,0,6300
3970-XGJDU,Female,0,0,0,62,1,0,0,0,0,0,0,0,0,Two year,1,Credit card (automatic),19.2,1123.65,0,4937
7017-VFULY,Female,0,1,0,2,1,0,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),20.1,43.15,0,4158
5562-YJQGT,Female,0,0,0,2,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.35,35.1,0,3746
8807-OPMBM,Female,0,1,1,55,1,1,0,0,0,0,0,0,0,Two year,1,Credit card (automatic),25.65,1388.0,0,4466
5439-WIKXB,Male,1,1,0,41,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,94.55,3851.45,0,4914
8294-UIMBA,Female,0,0,0,30,1,0,Fiber optic,0,0,0,1,1,1,One year,1,Bank transfer (automatic),94.4,2638.1,0,4584
8109-YUOHE,Male,0,0,0,17,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,56.1,946.95,0,5025
5840-NVDCG,Female,0,1,1,16,1,0,DSL,1,1,0,1,0,1,Two year,0,Bank transfer (automatic),68.25,1114.85,0,3559
8092-NLTGF,Male,0,0,0,72,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),24.75,1777.6,0,5398
5928-QLDHB,Male,0,0,0,9,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.25,684.85,0,2062
9840-EFJQB,Female,0,0,0,1,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Electronic check,74.35,74.35,0,4237
0696-UKTOX,Male,0,0,1,23,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,54.15,1312.45,0,2496
4801-KFYKL,Male,0,0,1,8,1,0,0,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),19.45,159.2,0,4119
3472-OAOOR,Male,0,1,1,19,0,0,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,34.95,610.2,0,3422
6135-OZQVA,Female,0,0,0,7,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,53.65,404.35,0,4389
2252-JHJGE,Male,0,0,0,61,1,1,Fiber optic,1,0,1,0,1,1,One year,0,Electronic check,104.0,6363.45,0,4344
4188-PCPIG,Female,0,1,0,57,1,0,DSL,1,1,0,1,1,0,Two year,1,Credit card (automatic),70.35,4124.65,0,5779
7105-BENQF,Male,0,0,1,15,1,0,DSL,1,0,1,0,0,1,One year,0,Mailed check,64.85,950.75,0,4442
7721-DVEKZ,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,19.65,19.65,0,4639
3566-VVORZ,Female,0,1,0,12,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),45.9,505.95,0,5790
9507-HSMMZ,Male,0,0,0,54,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,20.0,1149.65,0,6094
2480-SQIOB,Male,0,1,1,4,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44.8,169.65,0,2114
7813-TKCVO,Female,0,1,0,20,1,0,0,0,0,0,0,0,0,One year,0,Mailed check,20.35,393.15,0,4390
0128-MKWSG,Female,0,0,1,26,0,0,DSL,1,0,0,1,0,1,Month-to-month,0,Mailed check,45.8,1147.0,0,3287
4350-ZTLPI,Female,0,1,0,53,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.95,5718.2,0,4163
0361-HJRDX,Female,0,0,0,68,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),64.35,4539.6,0,4146
5727-MYATE,Male,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.8,6397.6,0,5028
3823-KYNQY,Male,0,0,0,12,1,1,0,0,0,0,0,0,0,One year,0,Credit card (automatic),24.95,280.4,0,4443
7570-WELNY,Female,0,1,0,68,1,1,Fiber optic,1,1,0,0,0,0,Two year,1,Bank transfer (automatic),84.7,5711.05,0,5520
3021-VLNRJ,Female,0,0,1,50,1,0,DSL,1,0,1,1,1,0,One year,1,Credit card (automatic),70.8,3478.15,0,4798
2080-CAZNM,Female,1,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.4,4133.95,0,4477
1028-FFNJK,Male,1,1,0,30,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,101.5,2917.65,0,4828
6907-FLBER,Male,0,0,0,1,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,54.3,54.3,0,3259
3001-UNBTL,Male,1,1,1,29,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,103.95,2964.8,0,3733
5982-PSMKW,Female,0,1,1,23,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),91.1,2198.3,0,5991
3507-GASNP,Male,0,0,1,60,1,0,0,0,0,0,0,0,0,Two year,0,Mailed check,19.95,1189.9,0,5316
7096-ZNBZI,Female,0,1,0,72,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),26.45,1914.5,0,5534
1676-MQAOA,Male,0,0,0,72,1,0,DSL,1,1,1,1,1,0,Two year,1,Bank transfer (automatic),75.1,5336.35,0,6284
0786-IVLAW,Female,1,0,0,66,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Bank transfer (automatic),108.1,7238.6,0,4722
7566-DSRLQ,Female,0,1,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.15,7998.8,0,5065
7245-JMTTQ,Female,0,0,0,51,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Electronic check,111.5,5703.25,0,4363
6050-IJRHS,Female,0,1,1,70,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.5,7397.0,0,6319
6202-JVYEU,Male,0,0,0,9,1,0,0,0,0,0,0,0,0,One year,1,Electronic check,19.9,164.6,0,3643
8591-TKMZH,Male,0,1,1,59,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Mailed check,111.1,6555.2,0,4952
0734-OXWBT,Male,0,0,1,3,1,0,DSL,0,0,0,1,1,1,Month-to-month,0,Mailed check,70.7,225.65,0,2584
4282-ACRXS,Male,1,1,0,38,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.85,955.75,0,3511
0365-TRTPY,Female,0,0,0,37,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),91.2,3382.3,0,5135
7349-ALMUX,Male,0,0,0,37,1,0,DSL,1,1,1,1,0,0,Two year,0,Bank transfer (automatic),65.6,2313.8,0,3183
6502-KUGLL,Female,0,1,1,14,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),59.45,780.85,0,5723
1841-YSJGV,Male,0,1,0,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),109.95,7852.4,0,6258
3511-BFTJW,Male,0,1,1,72,0,0,DSL,1,1,1,0,0,0,Two year,0,Credit card (automatic),38.5,2763.0,0,4710
7668-XCFYV,Female,1,1,0,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,92.55,1614.7,0,3689
5018-HEKFO,Female,0,0,0,10,1,1,0,0,0,0,0,0,0,Month-to-month,1,Mailed check,24.5,270.15,0,5594
2923-ARZLG,Male,0,1,1,0,1,0,0,0,0,0,0,0,0,One year,1,Mailed check,19.7,0.0,0,4890
3976-NLDEZ,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.6,20.6,0,5370
2282-YGNOR,Female,0,0,0,29,1,0,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),58.0,1734.5,0,2810
5336-UFNZP,Female,1,1,1,65,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,107.45,7047.5,0,6211
6854-EXGSF,Female,0,0,0,8,1,1,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),65.5,573.15,0,3033
1241-EZFMJ,Male,0,1,0,61,1,1,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),25.45,1538.6,0,6015
9233-PSYHO,Female,1,0,0,45,1,1,Fiber optic,0,0,1,0,1,1,One year,1,Bank transfer (automatic),100.15,4459.8,0,2636
5376-PCKNB,Male,0,1,1,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.45,7459.0,0,4750
8044-BGWPI,Male,0,1,1,12,1,0,0,0,0,0,0,0,0,Month-to-month,1,Electronic check,21.15,306.05,0,5209
4060-LDNLU,Male,0,0,0,7,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,96.2,639.7,0,4329
3589-PPVKW,Male,0,0,0,9,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.4,348.15,0,5457
5887-IKKYO,Male,0,1,1,58,1,1,Fiber optic,0,0,1,1,0,1,Two year,0,Bank transfer (automatic),94.35,5563.65,0,4777
1755-RMCXH,Male,0,1,1,2,1,0,0,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,40.25,0,5113
3858-XHYJO,Female,0,1,0,40,1,1,Fiber optic,1,0,1,0,1,1,One year,0,Bank transfer (automatic),105.75,4228.55,0,4078
4299-SIMNS,Male,0,0,0,9,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,81.15,784.45,0,4544
7025-IWFHT,Male,0,0,0,41,1,0,Fiber optic,0,1,0,1,1,0,One year,1,Electronic check,89.55,3729.75,0,5549
6261-LHRTG,Female,0,0,0,26,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),54.75,1406.9,0,4020
7841-FCRQD,Female,0,1,0,33,1,0,DSL,0,1,0,1,0,0,One year,1,Credit card (automatic),53.75,1857.3,0,3160
2056-EVGZL,Male,0,1,1,68,1,0,Fiber optic,0,1,1,1,1,1,One year,0,Credit card (automatic),105.75,7322.5,0,4437
8777-MBMTS,Female,1,1,0,65,1,0,Fiber optic,0,1,1,1,1,1,Two year,1,Credit card (automatic),105.85,6725.5,0,4872
7753-USQYQ,Male,0,0,0,55,1,0,DSL,0,1,0,1,0,1,One year,1,Electronic check,64.2,3627.3,0,5151
7661-CPURM,Male,0,0,0,19,1,0,Fiber optic,0,0,0,1,0,1,One year,1,Credit card (automatic),87.7,1725.95,0,4446
6233-HXJMX,Female,0,0,0,45,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),89.3,4192.15,0,5470
5902-WBLSE,Female,0,1,1,70,1,0,0,0,0,0,0,0,0,Two year,1,Credit card (automatic),20.15,1411.2,0,5219
3239-TPHPZ,Female,0,1,0,12,1,0,0,0,0,0,0,0,0,Two year,1,Electronic check,20.05,264.55,0,5453
5115-GZDEL,Male,0,0,1,72,0,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),67.2,4671.7,0,5592
3338-CVVEH,Male,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,94.55,1173.55,0,5674
2615-YVMYX,Male,1,1,0,71,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,107.5,7713.55,0,5775
2851-STERV,Male,1,0,0,35,1,0,DSL,0,0,1,1,1,1,One year,1,Electronic check,73.0,2471.25,0,2715
4393-GEADV,Male,0,1,1,70,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),114.75,7842.3,0,5035
8486-AYEQH,Female,0,0,0,31,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.05,2227.8,0,2421
5419-JKZNQ,Male,1,1,0,30,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,77.9,2351.45,0,2009
2495-KZNFB,Female,0,0,0,33,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,90.65,2989.6,0,4460
1409-PHXTF,Male,1,1,0,54,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.45,6077.75,0,4425
4560-WQAQW,Female,0,0,0,59,1,1,DSL,1,0,0,1,0,1,One year,0,Bank transfer (automatic),68.7,4070.95,0,4244
9591-YVTEB,Male,1,0,0,55,0,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,44.85,2479.05,0,5829
9309-BZGNT,Male,1,1,0,69,0,0,DSL,0,0,1,0,0,0,One year,1,Credit card (automatic),29.8,2134.3,0,5681
4274-DRSQT,Female,0,0,0,66,1,1,Fiber optic,0,1,0,0,1,0,One year,1,Bank transfer (automatic),88.9,6000.1,0,5868
2027-DNKIV,Male,0,1,1,37,1,0,DSL,1,0,1,1,0,0,One year,1,Mailed check,58.75,2203.1,0,3483
8075-GXIUB,Male,1,1,0,9,1,0,0,0,0,0,0,0,0,One year,0,Credit card (automatic),19.85,183.15,0,5601
2885-HIJDH,Male,0,1,1,69,1,1,DSL,1,0,1,1,1,1,Two year,0,Bank transfer (automatic),86.9,6194.1,0,4667
5424-RLQLC,Male,0,0,0,10,1,0,DSL,0,1,0,0,1,0,Month-to-month,1,Mailed check,59.65,638.95,0,2385
6507-DTJZV,Male,0,0,1,13,1,0,DSL,0,0,0,0,1,1,Month-to-month,0,Credit card (automatic),66.4,831.75,0,3660
7673-BQGKU,Female,0,1,1,69,1,0,0,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),20.15,1337.5,0,4554
6723-WSNTY,Female,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Credit card (automatic),108.1,7181.95,0,5360
2725-IWWBA,Male,0,1,1,46,1,0,DSL,1,0,1,1,0,0,One year,0,Mailed check,56.9,2560.1,0,4258
1061-PNTHC,Female,0,1,1,56,1,1,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Mailed check,109.6,5953.0,0,5012
0394-YONDK,Male,0,1,1,70,1,1,0,0,0,0,0,0,0,Two year,0,Credit card (automatic),25.15,1790.15,0,5114
6574-MCOEH,Female,0,1,1,33,1,1,DSL,0,0,1,1,1,1,One year,1,Electronic check,79.15,2531.4,0,3555
7399-QHBJS,Female,0,1,1,72,1,1,DSL,1,1,0,1,0,0,Two year,0,Credit card (automatic),66.75,4760.3,0,6063
0997-YTLNY,Female,0,0,1,19,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,48.8,953.65,0,3749
9479-HYNYL,Female,0,1,0,71,1,0,DSL,0,1,1,1,1,1,Two year,1,Credit card (automatic),80.7,5705.05,0,5617
9708-KFDBY,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),20.55,20.55,0,4801
3642-GKTCT,Female,0,0,0,61,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Mailed check,115.1,6993.65,0,4785
0774-RMNUW,Female,0,1,1,71,0,0,DSL,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),59.7,4122.65,0,6420
1334-PDUKM,Female,0,1,0,68,1,1,Fiber optic,0,1,1,0,0,0,One year,0,Credit card (automatic),86.45,5762.95,0,4480
0756-MPZRL,Male,0,0,0,46,0,0,DSL,0,0,1,1,0,0,One year,0,Credit card (automatic),33.7,1537.85,0,3007
